"PROVINCE_STATE","YEAR","NATIVE","MONTH","CASES","POPULATION","INCIDENCE"
"Bihar And Orissa",1925,"1","December",0,4168071.52114286,0
"Assam",1925,"1","December",0,564026.540285714,0
"United Province Of Agra And Oudh",1925,"1","December",15,819022.189435407,18.3145221136686
"Punjab",1925,"1","December",157,4153408.25087081,37.8002812430209
"Jammu And Kashmir",1925,"1","December",0,3432195.30388517,0
"Baluchistan Agency",1925,NA,"December",0,822028.051714286,0
"Rajputana Agency",1925,"1","December",32,10442462.9143349,3.06441117028742
"Central India Agency",1925,"1","December",8,6137621.29010526,1.30343656310258
"Central Province And Berar",1925,"1","December",0,1419672.49255502,0
"Baroda",1925,"1","December",0,2230923.49117703,0
"Bombay Presidency",1925,"1","December",120,7231252.59919617,16.5946353489766
"Burma",1925,"1","December",0,14250611.2297143,0
"Hyderabad",1925,"1","December",2743,12927320.3634067,212.186278585978
"Mysore",1925,"1","December",789,6162959.11594258,128.02291645242
"Bangalore Civil And Military Station",1925,"1","December",0,124723.949090909,0
"Madras Presidency",1925,"1","December",0,464171.271272727,0
"Calcutta City",1925,"0","December",1,1033468.76103349,0.967615120751187
"Bombay City",1925,"0","December",1,1165254.20700478,0.858181840484784
"Madras City",1925,"0","December",0,605679.419291866,0
"Delhi",1926,"0","December",5,548189.927631579,9.12092643073942
"Bengal",1926,"0","December",0,47739776.7535885,0
"Bihar And Orissa",1926,"0","December",331,35365390.0714286,9.35943303131872
"Assam",1926,"0","December",0,7985532.74102871,0
"United Province Of Agra And Oudh",1926,"0","December",1272,46254948.1549043,27.499760582158
"Punjab",1926,"0","December",716,21886378.2805024,32.7144121710558
"North West Frontier Province",1926,"0","December",13,2294239.13157895,5.66636660540834
"Central Province And Berar",1926,"0","December",706,14352998.8929426,49.1883267926079
"Madras Presidency",1926,"0","December",251,41797093.2039474,6.00520229421827
"Coorg",1926,"0","December",0,162242.081339713,0
"Bombay Presidency",1926,"0","December",439,16739461.4473684,26.2254554234189
"Burma",1926,"0","December",113,14333846.3727679,7.88343875477015
"Ajmer Merwara",1926,"0","December",0,469658.611842105,0
"Bengal",1926,"1","December",0,1740142.10167464,0
"Bihar And Orissa",1926,"1","December",0,4238911.55580357,0
"Assam",1926,"1","December",0,573697.341517857,0
"United Province Of Agra And Oudh",1926,"1","December",0,823387.095095694,0
"Punjab",1926,"1","December",160,4197776.94019139,38.1154125813805
"Jammu And Kashmir",1926,"1","December",2,3465186.37739234,0.577169532077251
"Baluchistan Agency",1926,NA,"December",0,830448.470982143,0
"Rajputana Agency",1926,"1","December",84,10592027.159689,7.93049326003299
"Central India Agency",1926,"1","December",13,6205358.03947368,2.09496372607416
"Central Province And Berar",1926,"1","December",0,1442653.57177033,0
"Baroda",1926,"1","December",0,2262938.47547847,0
"Bombay Presidency",1926,"1","December",96,7334917.89174641,13.088081068777
"Burma",1926,"1","December",0,14333846.3727679,0
"Hyderabad",1926,"1","December",1044,13145325.5956938,79.4198662026293
"Mysore",1926,"1","December",493,6220854.75119617,79.2495597016156
"Bangalore Civil And Military Station",1926,"1","December",0,126121.977272727,0
"Madras Presidency",1926,"1","December",0,461145.306818182,0
"Calcutta City",1926,"0","December",0,1036539.8534689,0
"Bombay City",1926,"0","December",3,1158958.60406699,2.58853076328393
"Madras City",1926,"0","December",0,615403.598086124,0
"Delhi",1927,"0","December",0,562903.607578947,0
"Bengal",1927,"0","December",0,48070739.6670622,0
"Bihar And Orissa",1927,"0","December",299,35782600.992,8.35601637977206
"Assam",1927,"0","December",0,8103313.2643445,0
"United Province Of Agra And Oudh",1927,"0","December",2263,46594448.7828517,48.5680174165481
"Punjab",1927,"0","December",127,22181032.0420287,5.72561275595112
"North West Frontier Province",1927,"0","December",0,2311033.41894737,0
"Central Province And Berar",1927,"0","December",328,14539046.335311,22.5599391071054
"Madras Presidency",1927,"0","December",341,42242129.2913684,8.07250973661687
"Coorg",1927,"0","December",0,162293.016076555,0
"Bombay Presidency",1927,"0","December",461,16961917.9524211,27.1785302401017
"Burma",1927,"0","December",851,14409547.326,59.0580662075685
"Ajmer Merwara",1927,"0","December",0,476467.610105263,0
"Bengal",1927,"1","December",0,1762674.56409569,0
"Bihar And Orissa",1927,"1","December",0,4315105.706,0
"Assam",1927,"1","December",0,583741.315428571,0
"United Province Of Agra And Oudh",1927,"1","December",10,828799.593148325,12.0656429885703
"Punjab",1927,"1","December",33,4246465.79429665,7.77116821341683
"Jammu And Kashmir",1927,"1","December",2,3499632.98070813,0.5714884992298
"Baluchistan Agency",1927,NA,"December",0,839162.692571429,0
"Rajputana Agency",1927,"1","December",0,10762817.2322679,0
"Central India Agency",1927,"1","December",0,6282854.50568421,0
"Central Province And Berar",1927,"1","December",0,1467764.64524402,0
"Baroda",1927,"1","December",0,2297119.90174163,0
"Bombay Presidency",1927,"1","December",22,7447430.71295694,2.9540388958201
"Burma",1927,"1","December",1,14409547.326,0.0693984326763437
"Hyderabad",1927,"1","December",1363,13388021.5003254,101.807425388947
"Mysore",1927,"1","December",289,6282529.76635407,46.0005779117406
"Bangalore Civil And Military Station",1927,"1","December",3,127552.367272727,23.5197516451069
"Madras Presidency",1927,"1","December",1,458374.317818182,2.1816230995661
"Calcutta City",1927,"0","December",0,1045090.59762679,0
"Bombay City",1927,"0","December",1,1153438.19280383,0.866973199117982
"Madras City",1927,"0","December",0,622795.369033493,0
"Delhi",1928,"0","December",0,578908.034052632,0
"Bengal",1928,"0","December",0,48464544.3443445,0
"Bihar And Orissa",1928,"0","December",584,36229962.756,16.1192547707846
"Assam",1928,"0","December",0,8225739.22013876,0
"United Province Of Agra And Oudh",1928,"0","December",2686,46982215.8198708,57.1705687594235
"Punjab",1928,"0","December",62,22496618.3579282,2.75596976459131
"North West Frontier Province",1928,"0","December",0,2331929.73263158,0
"Central Province And Berar",1928,"0","December",143,14734265.1167225,9.70526856054081
"Madras Presidency",1928,"0","December",336,42711065.2185789,7.86681386381914
"Coorg",1928,"0","December",0,162439.079808612,0
"Bombay Presidency",1928,"0","December",2268,17201899.3509474,131.84590571826
"Burma",1928,"0","December",215,14479220.927375,14.8488652171549
"Ajmer Merwara",1928,"0","December",2,483729.403736842,4.13454295841821
"Bengal",1928,"1","December",0,1786391.65176077,0
"Bihar And Orissa",1928,"1","December",0,4395583.148625,0
"Assam",1928,"1","December",0,594056.315125,0
"United Province Of Agra And Oudh",1928,"1","December",17,835038.258129187,20.3583486558887
"Punjab",1928,"1","December",25,4300100.07025837,5.81381818830507
"Jammu And Kashmir",1928,"1","December",0,3535248.52922967,0
"Baluchistan Agency",1928,NA,"December",0,847753.686375,0
"Rajputana Agency",1928,"1","December",10,10950450.4923301,0.913204439123686
"Central India Agency",1928,"1","December",0,6367776.86178947,0
"Central Province And Berar",1928,"1","December",0,1494311.81888995,0
"Baroda",1928,"1","December",6,2333106.41864593,2.5716786649973
"Bombay Presidency",1928,"1","December",119,7566675.39860766,15.7268540978905
"Burma",1928,"1","December",1,14479220.927375,0.0690644893821158
"Hyderabad",1928,"1","December",820,13646929.8851866,60.0867746004975
"Mysore",1928,"1","December",254,6347498.08011483,40.0157663372472
"Bangalore Civil And Military Station",1928,"1","December",0,129040.891818182,0
"Madras Presidency",1928,"1","December",0,456041.048454545,0
"Calcutta City",1928,"0","December",0,1060605.03893301,0
"Bombay City",1928,"0","December",1,1149806.69999043,0.869711404541584
"Madras City",1928,"0","December",0,628682.113416268,0
"Delhi",1929,"0","December",0,596361.227789474,0
"Bengal",1929,"0","December",0,48930444.6895311,0
"Bihar And Orissa",1929,"0","December",279,36699937.6525714,7.60219275142152
"Assam",1929,"0","December",0,8353000.74017225,0
"United Province Of Agra And Oudh",1929,"0","December",521,47415585.9274258,10.9879481569086
"Punjab",1929,"0","December",14,22834326.3650144,0.613112021620664
"North West Frontier Province",1929,"0","December",0,2357512.58947368,0
"Central Province And Berar",1929,"0","December",94,14933466.0876555,6.29458689953456
"Madras Presidency",1929,"0","December",303,43198298.0816842,7.01416522074674
"Coorg",1929,"0","December",0,162668.168038278,0
"Bombay Presidency",1929,"0","December",1785,17455911.6522105,102.257621117941
"Burma",1929,"0","December",233,14544374.0148571,16.0199400649344
"Ajmer Merwara",1929,"0","December",0,491317.237052632,0
"Bengal",1929,"1","December",0,1811122.19804785,0
"Bihar And Orissa",1929,"1","December",0,4479273.06057143,0
"Assam",1929,"1","December",0,604540.193714286,0
"United Province Of Agra And Oudh",1929,"1","December",19,841881.664574163,22.5684924610046
"Punjab",1929,"1","December",0,4359305.02514833,0
"Jammu And Kashmir",1929,"1","December",0,3571746.43835407,0
"Baluchistan Agency",1929,NA,"December",0,855804.422285714,0
"Rajputana Agency",1929,"1","December",0,11150544.300134,0
"Central India Agency",1929,"1","December",0,6457791.2808421,0
"Central Province And Berar",1929,"1","December",0,1521601.19862201,0
"Baroda",1929,"1","December",0,2370536.67487081,0
"Bombay Presidency",1929,"1","December",444,7690536.28447847,57.7332949973995
"Burma",1929,"1","December",0,14544374.0148571,0
"Hyderabad",1929,"1","December",434,13913572.5581627,31.1925638211003
"Mysore",1929,"1","December",1171,6415273.61117703,182.533134356081
"Bangalore Civil And Military Station",1929,"1","December",2,130613.323636364,15.3123735337149
"Madras Presidency",1929,"1","December",0,454328.242909091,0
"Calcutta City",1929,"0","December",0,1084567.2228134,0
"Bombay City",1929,"0","December",0,1149177.85240191,0
"Madras City",1929,"0","December",0,633891.212516746,0
"Delhi",1930,"0","December",0,615421.209526316,0
"Bengal",1930,"0","December",0,49477694.6067177,0
"Bihar And Orissa",1930,"0","December",327,37184987.9708571,8.79387134013003
"Assam",1930,"0","December",0,8485287.95620574,0
"United Province Of Agra And Oudh",1930,"0","December",1116,47891895.7669809,23.3024811844978
"Punjab",1930,"0","December",49,23195345.2001005,2.11249281169515
"North West Frontier Province",1930,"0","December",0,2388366.50631579,0
"Central Province And Berar",1930,"0","December",171,15131460.0985885,11.3009583269463
"Madras Presidency",1930,"0","December",199,43698224.9767895,4.55396071821452
"Coorg",1930,"0","December",2,162968.176267943,12.2723346717197
"Bombay Presidency",1930,"0","December",474,17720460.8654737,26.7487399790789
"Burma",1930,"0","December",151,14606513.4264107,10.3378537774093
"Ajmer Merwara",1930,"0","December",0,499104.354368421,0
"Bengal",1930,"1","December",0,1836695.03633493,0
"Bihar And Orissa",1930,"1","December",0,4565104.61873214,0
"Assam",1930,"1","December",0,615090.804303571,0
"United Province Of Agra And Oudh",1930,"1","December",0,849108.387019139,0
"Punjab",1930,"1","December",0,4424705.91603828,0
"Jammu And Kashmir",1930,"1","December",1,3608840.12347847,0.277097340359906
"Baluchistan Agency",1930,NA,"December",0,862897.870196429,0
"Rajputana Agency",1930,"1","December",0,11358716.0159378,0
"Central India Agency",1930,"1","December",0,6550563.93589474,0
"Central Province And Berar",1930,"1","December",0,1548938.89035407,0
"Baroda",1930,"1","December",0,2409049.31909569,0
"Bombay Presidency",1930,"1","December",332,7816897.70634928,42.4720921869469
"Burma",1930,"1","December",1,14606513.4264107,0.0684626077974128
"Hyderabad",1930,"1","December",473,14179471.3271388,33.3580843098643
"Mysore",1930,"1","December",665,6485370.27823923,102.538478370513
"Bangalore Civil And Military Station",1930,"1","December",0,132295.435454545,0
"Madras Presidency",1930,"1","December",0,453418.645363636,0
"Calcutta City",1930,"0","December",0,1118461.19469378,0
"Bombay City",1930,"0","December",0,1152665.3768134,0
"Madras City",1930,"0","December",0,639250.047617225,0
"Delhi",1931,"0","December",0,636246,0
"Bengal",1931,"0","December",0,50115548,0
"Bihar And Orissa",1931,"0","December",257,37677576,6.82103328515614
"Assam",1931,"0","December",0,8622791,0
"United Province Of Agra And Oudh",1931,"0","December",1337,48408482,27.6191267472506
"Punjab",1931,"0","December",39,23580864,1.65388342004771
"North West Frontier Province",1931,"0","December",0,2425076,0
"Central Province And Berar",1931,"0","December",313,15323058,20.4267320530928
"Madras Presidency",1931,"0","December",141,44205243,3.18966689087084
"Coorg",1931,"0","December",0,163327,0
"Bombay Presidency",1931,"0","December",839,17992053,46.6316990062224
"Burma",1931,"0","December",211,14667146,14.3858934792086
"Ajmer Merwara",1931,"0","December",0,506964,0
"Bengal",1931,"1","December",0,1862939,0
"Bihar And Orissa",1931,"1","December",0,4652007,0
"Assam",1931,"1","December",0,625606,0
"United Province Of Agra And Oudh",1931,"1","December",83,856497,96.9063522697686
"Punjab",1931,"1","December",0,4496928,0
"Jammu And Kashmir",1931,"1","December",8,3646243,2.19403917950614
"Baluchistan Agency",1931,NA,"December",0,868617,0
"Rajputana Agency",1931,"1","December",0,11570583,0
"Central India Agency",1931,"1","December",0,6643761,0
"Central Province And Berar",1931,"1","December",0,1575631,0
"Baroda",1931,"1","December",0,2448283,0
"Bombay Presidency",1931,"1","December",309,7943644,38.8990241758065
"Burma",1931,"1","December",1,14667146,0.0681795899488558
"Hyderabad",1931,"1","December",58,14436148,4.01769225419412
"Mysore",1931,"1","December",951,6557302,145.029159858735
"Bangalore Civil And Military Station",1931,"1","December",12,134113,89.4767845026209
"Madras Presidency",1931,"1","December",0,453495,0
"Calcutta City",1931,"0","December",0,1163771,0
"Bombay City",1931,"0","December",0,1161383,0
"Madras City",1931,"0","December",0,645586,0
"North West Frontier Province",1932,"0","December",0,2468020.833,0
"Punjab",1932,"0","December",68,23991445.5603636,2.8343435925488
"Delhi",1932,"0","December",0,658935.236,0
"United Province Of Agra And Oudh",1932,"0","December",294,48962498.2934545,6.0045955628719
"Bihar And Orissa",1932,"0","December",85,38171420.3142857,2.22679688888047
"Bengal",1932,"0","December",0,50850052.1664545,0
"Central Province And Berar",1932,"0","December",44,15504128.5882727,2.83795375854155
"Bombay Presidency",1932,"0","December",2577,18267717.248,141.068528980113
"Madras Presidency",1932,"0","December",310,44714658.261,6.93284958571139
